type,path,total_bytes,xfer,p_write,p_rand,p_seq_r,p_consec_r,p_seq_w,p_consec_w,p_ua_file,p_ua_mem,rw_switch,meta_open,meta_stat,meta_seek,meta_sync,seed,flags,p_rand_fwd_r,p_rand_fwd_w,p_consec_internal,pre_seek_eof,n_ops
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top1_101/payload/data/ro/ro_0.dat,34603008,11534336,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.499865,0.400000,0.0,0,0,0,0,1445541123,consec|shared|,0.0,0.0,0.0,0,3
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top1_101/payload/data/ro/ro_0.dat,34603008,11534336,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.499865,0.400000,0.0,0,0,0,0,1258159531,random|shared|,0.0,0.0,0.0,1,3
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top1_101/payload/data/ro/ro_0.dat,17112760320,16777216,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.499865,0.400000,0.0,0,0,0,0,916475167,consec|shared|,0.0,0.0,0.0,0,1020
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top1_101/payload/data/ro/ro_0.dat,17095983104,16777216,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.499865,0.400000,0.0,0,0,0,0,1651325949,random|shared|,0.0,0.0,0.0,1,1019
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top1_101/payload/data/ro/ro_1.dat,17146314752,16777216,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.499865,0.400000,0.0,0,0,0,0,1462554798,consec|shared|,0.0,0.0,0.0,0,1022
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top1_101/payload/data/ro/ro_1.dat,17146314752,16777216,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.499865,0.400000,0.0,0,0,0,0,1195582182,random|shared|,0.0,0.0,0.0,1,1022
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top1_101/payload/data/ro/ro_0.dat,100,100,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.400000,0.0,0,0,0,0,440998629,random|shared|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top1_101/payload/data/ro/ro_0.dat,1024,1024,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.400000,0.0,0,0,0,0,1989989818,random|shared|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top1_101/payload/data/ro/ro_0.dat,2486272,4096,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.499865,0.400000,0.0,0,0,0,0,1561479498,consec|shared|,0.0,0.0,0.0,0,607
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top1_101/payload/data/ro/ro_0.dat,2486272,4096,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.499865,0.400000,0.0,0,0,0,0,1806076788,random|shared|,0.0,0.0,0.0,1,607
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top1_101/payload/data/ro/ro_0.dat,27197440,65536,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.499865,0.400000,0.0,0,0,0,0,267814132,consec|shared|,0.0,0.0,0.0,0,415
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top1_101/payload/data/ro/ro_0.dat,27197440,65536,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.499865,0.400000,0.0,0,0,0,0,2140675364,random|shared|,0.0,0.0,0.0,1,415
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top1_101/payload/data/ro/ro_1.dat,100,100,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.400000,0.0,0,0,0,0,258215404,random|shared|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top1_101/payload/data/ro/ro_1.dat,1024,1024,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.400000,0.0,0,0,0,0,292550177,random|shared|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top1_101/payload/data/ro/ro_1.dat,2473984,4096,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.499865,0.400000,0.0,0,0,0,0,666087976,consec|shared|,0.0,0.0,0.0,0,604
