type,path,total_bytes,xfer,p_write,p_rand,p_seq_r,p_consec_r,p_seq_w,p_consec_w,p_ua_file,p_ua_mem,rw_switch,meta_open,meta_stat,meta_seek,meta_sync,seed,flags,p_rand_fwd_r,p_rand_fwd_w,p_consec_internal,pre_seek_eof,n_ops
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top8_48/payload/data/ro/ro_0.dat,626800,100,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.0,0,0,0,0,1673660336,seq|shared|,0.0,0.0,0.0,0,6268
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top8_48/payload/data/ro/ro_0.dat,40000,100,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.0,0,0,0,0,1784439185,random|shared|,0.0,0.0,0.0,1,400
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top8_48/payload/data/ro/ro_0.dat,1024,1024,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.0,0,0,0,0,1009707365,seq|shared|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top8_48/payload/data/ro/ro_0.dat,4096,4096,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.789587,0.000000,0.0,0,0,0,0,1701184194,seq|shared|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top8_48/payload/data/ro/ro_0.dat,65536,65536,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.789587,0.000000,0.0,0,0,0,0,1047186937,seq|shared|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top8_48/payload/data/wo/wo_0.dat,61723377664,16777216,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.789587,0.000000,0.0,0,0,0,0,671541134,seq|shared|,0.0,0.0,0.0,0,3679
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top8_48/payload/data/wo/wo_0.dat,6861881344,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.789587,0.000000,0.0,0,0,0,0,703080179,random|shared|,0.0,0.0,0.0,1,409
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top8_48/payload/data/wo/wo_0.dat,67108864,67108864,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.789587,0.000000,0.0,0,0,0,0,1353576101,seq|shared|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top8_48/payload/data/ro/ro_0.dat,1500,100,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.920000,0.000000,0.0,0,0,0,0,62829350,seq|shared|,0.0,0.0,0.0,0,15
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top8_48/payload/data/ro/ro_0.dat,100,100,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.920000,0.000000,0.0,0,0,0,0,822634669,random|shared|,0.0,0.0,0.0,1,1
meta,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top8_48/payload/meta/meta_only.dat,0,1,0,0,0,0,0,0,0.920000,0.000000,0.0,14355,8544,0,0,777,meta_only|shared|,0.0,0.0,0.0,0,0
