type,path,total_bytes,xfer,p_write,p_rand,p_seq_r,p_consec_r,p_seq_w,p_consec_w,p_ua_file,p_ua_mem,rw_switch,meta_open,meta_stat,meta_seek,meta_sync,seed,flags,p_rand_fwd_r,p_rand_fwd_w,p_consec_internal,pre_seek_eof,n_ops
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top20_322/payload/data/wo/wo_0.dat,111411200,262144,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.937585,0.000000,0.0,0,0,0,0,1051812895,consec|shared|,0.0,0.0,0.0,0,425
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top20_322/payload/data/wo/wo_0.dat,261619712,262144,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.937585,0.000000,0.0,0,0,0,0,1448170370,seq|shared|,0.0,0.0,0.0,0,998
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top20_322/payload/data/wo/wo_0.dat,11534336,262144,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.937585,0.000000,0.0,0,0,0,0,1863790257,random|shared|,0.0,0.0,0.0,1,44
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top20_322/payload/data/wo/wo_0.dat,1048576,1048576,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.937585,0.000000,0.0,0,0,0,0,1550528311,consec|shared|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top20_322/payload/data/wo/wo_0.dat,1048576,1048576,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.937585,0.000000,0.0,0,0,0,0,804095776,seq|shared|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top20_322/payload/data/wo/wo_0.dat,4194304,4194304,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.937585,0.000000,0.0,0,0,0,0,1626082277,seq|shared|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top20_322/payload/data/wo/wo_1.dat,262144,262144,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.937585,0.000000,0.0,0,0,0,0,429831868,seq|unique|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top20_322/payload/data/wo/wo_1.dat,325058560,1048576,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.937585,0.000000,0.0,0,0,0,0,486205280,consec|unique|,0.0,0.0,0.0,0,310
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top20_322/payload/data/wo/wo_1.dat,763363328,1048576,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.937585,0.000000,0.0,0,0,0,0,2143443870,seq|unique|,0.0,0.0,0.0,0,728
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top20_322/payload/data/wo/wo_1.dat,33554432,1048576,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.937585,0.000000,0.0,0,0,0,0,1535044337,random|unique|,0.0,0.0,0.0,1,32
