type,path,total_bytes,xfer,p_write,p_rand,p_seq_r,p_consec_r,p_seq_w,p_consec_w,p_ua_file,p_ua_mem,rw_switch,meta_open,meta_stat,meta_seek,meta_sync,seed,flags,p_rand_fwd_r,p_rand_fwd_w,p_consec_internal,pre_seek_eof,n_ops
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top12_236/payload/data/wo/wo_0.dat,2751463424,16777216,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.281642,0.000000,0.0,0,0,0,0,315206498,consec|shared|,0.0,0.0,0.0,0,164
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top12_236/payload/data/wo/wo_0.dat,28823257088,16777216,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.281642,0.000000,0.0,0,0,0,0,1526260710,seq|shared|,0.0,0.0,0.0,0,1718
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top12_236/payload/data/wo/wo_0.dat,37044092928,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.281642,0.000000,0.0,0,0,0,0,1556632974,random|shared|,0.0,0.0,0.0,1,2208
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top12_236/payload/data/wo/wo_0.dat,67108864,67108864,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.281642,0.000000,0.0,0,0,0,0,1385880094,random|shared|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top12_236/payload/data/wo/wo_0.dat,500,100,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.0,0,0,0,0,1614246411,consec|shared|,0.0,0.0,0.0,0,5
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top12_236/payload/data/wo/wo_0.dat,5000,100,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.0,0,0,0,0,173778443,seq|shared|,0.0,0.0,0.0,0,50
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top12_236/payload/data/wo/wo_0.dat,6500,100,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.0,0,0,0,0,1927546076,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top12_236/payload/data/wo/wo_0.dat,86016,1024,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.0,0,0,0,0,2085508712,consec|shared|,0.0,0.0,0.0,0,84
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top12_236/payload/data/wo/wo_0.dat,898048,1024,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.0,0,0,0,0,978043627,seq|shared|,0.0,0.0,0.0,0,877
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top12_236/payload/data/wo/wo_0.dat,1154048,1024,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.0,0,0,0,0,929639333,random|shared|,0.0,0.0,0.0,1,1127
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top12_236/payload/data/wo/wo_0.dat,348160,4096,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.281642,0.000000,0.0,0,0,0,0,262264424,consec|shared|,0.0,0.0,0.0,0,85
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top12_236/payload/data/wo/wo_0.dat,3665920,4096,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.281642,0.000000,0.0,0,0,0,0,628720327,seq|shared|,0.0,0.0,0.0,0,895
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top12_236/payload/data/wo/wo_0.dat,4714496,4096,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.281642,0.000000,0.0,0,0,0,0,250130701,random|shared|,0.0,0.0,0.0,1,1151
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top12_236/payload/data/wo/wo_0.dat,1245184,65536,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.281642,0.000000,0.0,0,0,0,0,853681785,consec|shared|,0.0,0.0,0.0,0,19
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top12_236/payload/data/wo/wo_0.dat,12713984,65536,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.281642,0.000000,0.0,0,0,0,0,643908104,seq|shared|,0.0,0.0,0.0,0,194
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top12_236/payload/data/wo/wo_0.dat,16384000,65536,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.281642,0.000000,0.0,0,0,0,0,770278392,random|shared|,0.0,0.0,0.0,1,250
meta,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top12_236/payload/meta/meta_only.dat,0,1,0,0,0,0,0,0,0.460000,0.000000,0.0,15695,1002,7347,0,777,meta_only|shared|,0.0,0.0,0.0,0,0
