type,path,total_bytes,xfer,p_write,p_rand,p_seq_r,p_consec_r,p_seq_w,p_consec_w,p_ua_file,p_ua_mem,rw_switch,meta_open,meta_stat,meta_seek,meta_sync,seed,flags,p_rand_fwd_r,p_rand_fwd_w,p_consec_internal,pre_seek_eof,n_ops
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top18_7/payload/data/ro/ro_0.dat,6234800,100,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.0,0,0,0,0,1863951694,consec|unique|,0.0,0.0,0.0,0,62348
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top18_7/payload/data/ro/ro_0.dat,68759552,1024,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.0,0,0,0,0,989727837,consec|unique|,0.0,0.0,0.0,0,67148
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top18_7/payload/data/ro/ro_1.dat,6234800,100,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.0,0,0,0,0,875609603,consec|unique|,0.0,0.0,0.0,0,62348
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top18_7/payload/data/ro/ro_1.dat,68759552,1024,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.0,0,0,0,0,789352,consec|unique|,0.0,0.0,0.0,0,67148
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top18_7/payload/data/ro/ro_10.dat,6234800,100,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.0,0,0,0,0,1080936105,consec|unique|,0.0,0.0,0.0,0,62348
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top18_7/payload/data/ro/ro_10.dat,68759552,1024,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.0,0,0,0,0,825904005,consec|unique|,0.0,0.0,0.0,0,67148
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top18_7/payload/data/ro/ro_11.dat,6234800,100,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.0,0,0,0,0,351195613,consec|unique|,0.0,0.0,0.0,0,62348
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top18_7/payload/data/ro/ro_11.dat,68759552,1024,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.0,0,0,0,0,1141548334,consec|unique|,0.0,0.0,0.0,0,67148
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top18_7/payload/data/ro/ro_12.dat,6234800,100,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.0,0,0,0,0,140975777,consec|unique|,0.0,0.0,0.0,0,62348
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top18_7/payload/data/ro/ro_12.dat,68759552,1024,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.0,0,0,0,0,1436815011,consec|unique|,0.0,0.0,0.0,0,67148
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top18_7/payload/data/ro/ro_13.dat,6234800,100,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.0,0,0,0,0,104589547,consec|unique|,0.0,0.0,0.0,0,62348
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top18_7/payload/data/ro/ro_13.dat,68759552,1024,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.0,0,0,0,0,1013897429,consec|unique|,0.0,0.0,0.0,0,67148
