type,path,total_bytes,xfer,p_write,p_rand,p_seq_r,p_consec_r,p_seq_w,p_consec_w,p_ua_file,p_ua_mem,rw_switch,meta_open,meta_stat,meta_seek,meta_sync,seed,flags,p_rand_fwd_r,p_rand_fwd_w,p_consec_internal,pre_seek_eof,n_ops
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top17_41/payload/data/rw/rw_0.dat,100,100,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.0,0,0,0,0,423479411,consec|unique|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top17_41/payload/data/rw/rw_0.dat,100,100,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.0,0,0,0,0,1000647344,seq|unique|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top17_41/payload/data/rw/rw_0.dat,100,100,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.0,0,0,0,0,2037257083,consec|unique|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top17_41/payload/data/rw/rw_0.dat,100,100,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.0,0,0,0,0,357239045,seq|unique|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top17_41/payload/data/rw/rw_0.dat,100,100,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.0,0,0,0,0,764942321,consec|unique|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top17_41/payload/data/rw/rw_0.dat,100,100,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.0,0,0,0,0,1912839903,seq|unique|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top17_41/payload/data/rw/rw_0.dat,100,100,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.0,0,0,0,0,1617056973,consec|unique|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top17_41/payload/data/rw/rw_0.dat,100,100,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.0,0,0,0,0,1259951036,seq|unique|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top17_41/payload/data/rw/rw_0.dat,100,100,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.0,0,0,0,0,1460559245,consec|unique|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top17_41/payload/data/rw/rw_0.dat,100,100,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.0,0,0,0,0,274417103,seq|unique|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top17_41/payload/data/rw/rw_0.dat,100,100,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.0,0,0,0,0,1699661387,consec|unique|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top17_41/payload/data/rw/rw_0.dat,100,100,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.0,0,0,0,0,863150590,seq|unique|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top17_41/payload/data/rw/rw_0.dat,100,100,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.0,0,0,0,0,1578932105,consec|unique|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top17_41/payload/data/rw/rw_0.dat,100,100,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.0,0,0,0,0,1911171131,seq|unique|,0.0,0.0,0.0,0,1
