type,path,total_bytes,xfer,p_write,p_rand,p_seq_r,p_consec_r,p_seq_w,p_consec_w,p_ua_file,p_ua_mem,rw_switch,meta_open,meta_stat,meta_seek,meta_sync,seed,flags,p_rand_fwd_r,p_rand_fwd_w,p_consec_internal,pre_seek_eof,n_ops
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_0.dat,14680064,262144,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.079680,0.140000,0.0,0,0,0,0,781291576,consec|unique|,0.0,0.0,0.0,0,56
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_0.dat,7602176,262144,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.079680,0.140000,0.0,0,0,0,0,1812734341,seq|unique|,0.0,0.0,0.0,0,29
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_0.dat,1572864,262144,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.079680,0.140000,0.0,0,0,0,0,1592945809,random|unique|,0.0,0.0,0.0,1,6
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_0.dat,264241152,1048576,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.079680,0.140000,0.0,0,0,0,0,254293082,consec|unique|,0.0,0.0,0.0,0,252
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_0.dat,136314880,1048576,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.079680,0.140000,0.0,0,0,0,0,1567589098,seq|unique|,0.0,0.0,0.0,0,130
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_0.dat,25165824,1048576,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.079680,0.140000,0.0,0,0,0,0,1465987209,random|unique|,0.0,0.0,0.0,1,24
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_0.dat,4194304,4194304,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.079680,0.140000,0.0,0,0,0,0,1801674431,consec|unique|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_1.dat,14680064,262144,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.079680,0.140000,0.0,0,0,0,0,2021315751,consec|unique|,0.0,0.0,0.0,0,56
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_1.dat,7602176,262144,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.079680,0.140000,0.0,0,0,0,0,412649044,seq|unique|,0.0,0.0,0.0,0,29
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_1.dat,1572864,262144,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.079680,0.140000,0.0,0,0,0,0,328254381,random|unique|,0.0,0.0,0.0,1,6
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_1.dat,264241152,1048576,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.079680,0.140000,0.0,0,0,0,0,1069096242,consec|unique|,0.0,0.0,0.0,0,252
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_1.dat,136314880,1048576,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.079680,0.140000,0.0,0,0,0,0,2106357935,seq|unique|,0.0,0.0,0.0,0,130
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_1.dat,25165824,1048576,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.079680,0.140000,0.0,0,0,0,0,132928264,random|unique|,0.0,0.0,0.0,1,24
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_1.dat,4194304,4194304,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.079680,0.140000,0.0,0,0,0,0,1117136477,consec|unique|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_10.dat,14680064,262144,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.079680,0.140000,0.0,0,0,0,0,738407505,consec|unique|,0.0,0.0,0.0,0,56
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_10.dat,7602176,262144,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.079680,0.140000,0.0,0,0,0,0,1432886571,seq|unique|,0.0,0.0,0.0,0,29
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_10.dat,1572864,262144,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.079680,0.140000,0.0,0,0,0,0,1885138247,random|unique|,0.0,0.0,0.0,1,6
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_10.dat,264241152,1048576,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.079680,0.140000,0.0,0,0,0,0,614455847,consec|unique|,0.0,0.0,0.0,0,252
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_10.dat,136314880,1048576,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.079680,0.140000,0.0,0,0,0,0,804508804,seq|unique|,0.0,0.0,0.0,0,130
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_10.dat,25165824,1048576,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.079680,0.140000,0.0,0,0,0,0,1452548370,random|unique|,0.0,0.0,0.0,1,24
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_10.dat,4194304,4194304,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.079680,0.140000,0.0,0,0,0,0,873722644,consec|unique|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_11.dat,14680064,262144,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.079680,0.140000,0.0,0,0,0,0,1223894115,consec|unique|,0.0,0.0,0.0,0,56
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_11.dat,7602176,262144,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.079680,0.140000,0.0,0,0,0,0,1929110882,seq|unique|,0.0,0.0,0.0,0,29
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top13_237/payload/data/ro/ro_11.dat,1572864,262144,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.079680,0.140000,0.0,0,0,0,0,242513085,random|unique|,0.0,0.0,0.0,1,6
